amount_scaled,time_scaled,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
-0.29343953,-0.905579248,0.72564574,2.300894438,-5.329976183,4.007682805,-1.73041059,-1.732192568,-3.968592618,1.063728153,-0.486096552,-4.624984954,5.588723915,-7.148242636,1.680450741,-6.210257747,0.495282118,-3.599540209,-4.830324242,-0.64909012,2.250123249,0.504646226,0.589669127,0.109541319,0.601045277,-0.364700278,-1.843077692,0.351909298,0.594549978,0.099372236,1
-0.307273108,0.210058859,-28.70922925,22.05772899,-27.85581113,11.84501291,-18.98381258,6.474114627,-43.55724157,-41.04426092,-13.32015469,-24.58826244,3.481951803,-9.128341286,-3.008255478,0.796579962,-2.102298521,-5.660366441,-13.03278496,-5.392349174,-0.901040818,11.05900429,-22.79760391,8.316275439,5.466229954,0.02385423,-1.527144723,-0.145225187,-5.68233824,-0.439133675,1
-0.230699364,0.035327013,0.008123863,0.789917808,0.434999439,-0.318075392,0.51825595,-0.96219905,1.00337951,-0.238917455,-0.288254013,-0.505080505,-0.915648705,0.064006855,-0.023402643,0.249187377,-0.135957983,-0.387286626,-0.166150054,-0.723993947,0.420908912,-0.104549365,-0.140288119,-0.313526706,0.116224517,-0.006925025,-1.050679075,0.140964641,0.165811402,0.215607138,0
-0.167819465,0.936512412,-0.037265151,0.917605138,-0.862496013,-0.264984918,0.414358355,-0.588744449,0.567112841,0.072099747,0.084711828,0.449307498,0.118719913,0.428015655,-0.512644485,0.581003431,-0.764048304,-0.082968084,-0.53041041,0.125595133,1.167167223,-0.10335744,-0.049414663,0.050014951,0.424642939,-0.504994738,-2.266745717,-0.048542746,0.019876075,0.116075469,0
0.585900929,-0.514561966,-0.046148911,0.533068521,1.773168286,0.426102576,-0.707364164,-0.370982687,0.285076321,-0.043818758,-0.204854655,-0.34187123,-0.252655215,0.502240889,1.359037521,-0.323488016,1.382668916,0.299259934,-0.425135499,0.121368605,0.325948642,0.225372489,0.143995954,0.399282296,0.166249092,0.439143039,-0.632995413,0.384325904,0.049880152,0.055962202,0
-0.29343953,-0.193670038,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1
-0.275553692,0.1824622,-19.64185673,14.70633467,-22.80123769,12.11467184,-14.89811253,0.840777704,-28.01129291,-11.91963882,-8.9609217,-18.91324333,4.971248707,-12.68630752,-1.071443113,-7.38337004,-2.992430299,-8.58230865,-13.80656813,-6.000358798,1.422631613,3.834649048,-8.228874098,3.31817777,2.585212346,0.195008569,-1.19480304,0.03842294,-4.126746252,-0.645329219,1
9.020470901,0.706258297,-2.405207092,2.94382339,-7.616654221,3.533373872,-5.417493628,-0.112631915,-1.329371563,1.709416808,-2.322715609,-6.54098852,4.404578482,-4.93815929,-0.74098464,-7.462960627,0.53496766,-4.671031532,-4.472403254,-0.9820899,3.490068593,-0.338706731,0.652683372,0.414132297,0.023869073,-0.260616387,0.405316462,0.029106742,0.519806552,-0.469537114,1
4.445049955,-0.511683643,-4.595617042,5.08369023,-7.581014617,7.546032795,-6.949164564,-1.72918493,-8.19019172,2.71466961,-7.083169331,-11.14127769,7.381859374,-14.4686551,0.299659909,-13.60221147,0.5161127,-13.56327296,-23.81563583,-9.170557219,3.66952344,1.682160306,2.248971226,0.566843572,0.033744053,0.591783408,0.334228765,0.386801106,2.163897767,0.983103834,1
-0.29343953,-0.906566102,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.041973791,-1.129055877,0.116452521,-1.934665739,0.488378221,0.36451421,-0.608057134,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1
1.075944945,0.849081874,1.978647767,-1.555865963,-1.887960901,-1.881698171,1.130932708,3.709389416,-1.619579474,0.953555839,-0.045953768,0.744668424,0.037306417,-0.481764482,0.230473984,-0.272884872,0.996942064,1.312164032,-0.108938711,-1.069121123,0.124040385,0.238109284,0.449250421,1.036523307,0.097110014,0.746087366,-0.194809048,-0.054836404,0.019440821,-0.03572246,0
-0.29343953,0.17456737,-1.280785936,1.530958139,1.70081779,-0.444376718,1.035233845,1.277053185,0.002094786,-1.342609303,0.839424043,-1.102588194,0.899628165,-1.494077221,2.657406894,1.262511508,-1.643254643,0.933935838,-0.664497039,0.895854329,-0.593237585,-0.422003796,1.178369279,-1.325404459,-0.15287946,-0.289285418,0.645586226,-0.951761467,0.107505862,0.069503645,0
-0.302102983,0.898295328,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,1
10.10605743,-0.364078525,-0.222367276,-2.21668615,-0.00564228,1.740625813,-1.461156154,-0.415684495,0.705020651,-0.235877219,0.3323535,-0.345811139,-0.531852667,-0.118931648,-0.388332094,0.421417897,1.403752512,0.520079425,-0.534072814,0.434488046,-0.801433254,1.338846492,0.572792997,-0.005371174,-0.727969328,0.403805073,0.240491012,-0.372560816,-0.100041728,0.158676513,0
3.884580451,0.527978477,-0.541013246,1.107930634,-1.774693085,-0.708025347,-0.456628086,-0.295740158,2.360014605,-0.293290007,-0.597604229,-0.513867108,-1.203083805,-0.497643343,-0.519583506,0.849422326,-0.008597303,0.041189953,-0.403962949,-0.373836761,-0.178381117,-0.586996564,0.100783347,0.308627671,-0.177780646,0.64299847,0.037228846,0.49445924,-0.390303504,-0.202841514,0
1.089778523,-0.675583595,-24.59024477,14.04456678,-26.27870059,6.320089265,-18.22451267,-4.609967826,-17.68100337,16.21362675,-3.794093469,-8.37275316,4.901682655,-6.872838664,0.769776763,-6.826584487,-0.05443418,-6.084952665,-12.37527053,-4.810344741,0.936742238,1.649202022,1.777062772,-1.804873686,-1.140604569,0.152234466,1.715997024,-0.220471199,1.434950581,0.422491858,1
-0.005589324,0.840188442,2.300839663,-1.493989035,-1.078831343,-1.791081654,-1.023782774,-0.075773749,-1.300731541,-0.018545698,-1.227564258,1.740379925,-0.292311208,-0.610161906,0.159039019,-0.286683988,-0.71204534,0.007939301,-0.127281963,0.822177186,0.486418822,-0.408855693,-0.174250331,-0.029874757,0.115282204,-1.066747839,-0.161892813,-0.133617001,0.012554032,-0.066645223,0
1.00607839,0.508288396,1.763163866,-0.676705442,0.210594483,0.64964568,-1.289577613,-0.709547842,-0.670049631,-0.05518467,1.454785492,-0.227831799,-0.423162515,0.881227365,0.617337595,-0.309238401,0.838940124,0.291373273,-0.548938428,0.087378774,-0.516735995,-0.021196513,0.163880755,0.493327872,0.238862902,0.466219005,-0.460240966,-0.448680201,0.045594667,-0.005306875,0
-0.213232725,0.821285494,0.667713641,3.041502376,-5.845111956,5.967587038,0.213863333,-1.462922811,-2.688760584,0.677763512,-3.447595896,-4.707570806,4.905819865,-5.208373972,0.53249838,-10.5440114,-1.307418701,-2.133593488,-5.133081491,-1.062150781,-0.819371096,0.558424598,0.329760146,-0.941383472,-0.006074662,-0.958925352,0.239297865,-0.067355679,0.821047586,0.426175252,1
0.600852372,0.368601605,0.949240655,1.333519013,-4.855402014,1.835005883,-1.053245292,-2.56282607,-2.286985626,0.26090649,-0.895365546,-4.542612038,2.453710378,-4.925198695,-1.200411971,-6.424372113,1.014897491,-3.129421322,-5.147038783,-1.815436529,0.520496923,0.424608329,0.30659817,-0.854626652,0.101176996,-0.28149741,0.024443939,-0.107944112,0.62528855,0.315677391,1
-0.29343953,-0.743347549,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1
2.487249354,-0.458311305,0.790692899,-1.297245505,0.682667992,0.20541852,-1.027004691,1.03774615,-0.822067648,0.457913059,1.434862386,-0.432357099,0.044544019,0.495939723,-1.32889783,-0.301153323,-1.079704664,-0.18462888,0.181960482,-0.037846596,0.647506889,0.221733708,0.087076164,0.14721338,-0.299094507,-0.559552783,0.241326281,1.235749336,-0.057214004,0.020044129,0
1.709075665,0.417627087,-3.18756312,-2.840929745,0.098503626,0.8620882,4.093678548,-2.342531858,-0.969192087,-0.188617077,-0.392298539,0.161052836,-1.00319166,-0.135621947,0.275480199,0.52905949,1.193288931,-0.298215415,-0.224532765,-0.350075613,1.263880717,-0.320116824,-0.258144993,-0.573455344,-0.462687294,0.382076567,-0.108167408,0.319551277,0.390427815,0.039624273,0
0.223992175,-0.019372878,-0.848620322,1.364335379,2.097559531,2.151908606,0.4840884,0.264858116,0.809365671,-0.009723748,-1.680944105,0.32536615,-0.157609395,0.261349399,1.278414228,-0.037225358,0.904174079,-0.013666391,-0.14238983,-0.653273465,-0.473643056,0.050521846,0.034721019,0.093303687,-0.248877357,0.105915172,0.204055127,0.073338469,-0.02590267,0.059120528,0
-0.167819465,0.808150942,1.974073606,-0.394622563,-0.219207444,0.533139687,-0.817814821,-0.623183263,-0.586648171,-0.074672761,1.444965433,-0.170057828,-0.952433964,0.573030324,0.27091886,-0.228747587,0.455773661,0.062497394,-0.502838559,0.173270451,-0.238517254,-0.2119561,0.196460377,0.833454013,0.118406882,0.075990469,-0.092972506,-0.21629911,0.042801244,-0.035809037,0
0.305736044,0.483992998,0.082720434,1.569395048,0.690158998,4.120212197,1.549850352,0.964361859,1.738532848,-0.839382386,-2.070359163,2.651081754,0.896219152,0.002440969,0.719780818,-0.197353535,-0.58382073,-0.843154505,-0.285854746,0.361767074,1.516783578,0.347691451,0.332932642,1.535413353,-0.413003804,0.848023061,-0.453704517,0.466242838,-0.677758427,-0.459442332,0
1.089778523,-0.682656046,-19.85632233,12.09589323,-22.46408275,6.115541102,-15.14802152,-4.346724083,-15.64850747,13.27680481,-3.97416162,-8.859194059,5.730815537,-8.088033512,0.230824969,-8.578973273,0.000946637,-6.947746067,-13.47289701,-4.940210829,1.230142552,1.582929555,1.75072984,-1.409635709,-0.809809278,0.12139666,1.350300071,-0.224291874,1.597621368,0.476919818,1
-0.141829106,-0.752370211,1.208902557,-0.391960396,0.90395107,-0.698755002,-1.001776048,-0.278653511,-0.818838108,0.100279313,2.997277678,-1.26108825,1.764307555,-1.63994495,0.722316303,1.634507203,-0.046506962,-0.136647389,0.264449495,1.172077319,0.77031729,-0.179626874,-0.136301886,0.003578228,-0.076918073,-0.062133317,0.458670348,-0.720249227,0.055039362,0.015379923,0
0.001117865,0.613470553,1.985748714,-0.473745006,-0.465412502,0.108770644,-0.509632682,-0.172865407,-0.62033275,-0.020100494,1.394318755,-0.246486882,-0.944838887,0.812250966,0.944559649,-0.393443876,0.471598642,0.120525005,-0.567157959,0.098858949,-0.078884841,-0.095443125,0.183231629,0.755007021,0.135806134,0.727298026,-0.11366207,0.092274171,0.013616923,-0.031892874,0
5.673164256,-0.536354985,0.386629133,-1.760651341,0.580252008,0.806088967,-1.404570634,0.454198445,-0.275053591,0.057658765,-0.953999898,0.590107604,1.389217973,1.524320036,1.430486003,-0.174993541,-0.233924171,-1.607769585,-0.018274936,1.337288586,-1.401734771,0.361126865,0.117861048,0.0872004,-0.39396217,0.271078659,0.282583686,-0.271901913,0.019715401,0.098369894,0
1.495144274,-0.51163665,0.961348123,-1.026016688,0.865834168,-1.154919573,-1.572796402,-0.589645037,-0.637579979,0.102818296,1.843413116,-1.097570621,1.299984139,1.34060827,-0.622641065,0.004668871,0.245528693,-0.408845676,-0.06291325,0.440230691,1.072669754,0.135589108,0.059275202,0.12689217,-0.106224744,0.595500576,0.268778987,-0.078048327,0.018803182,0.037851337,0
-0.202752742,1.002044197,1.920632138,-0.071288319,-0.128433136,1.063281152,-0.303692875,0.049574794,-0.548858755,0.081230476,0.416363536,0.34918431,0.900668631,1.555547823,1.442001314,-0.020152207,0.360699574,0.89106423,-1.309607224,0.569270938,-0.42378269,-0.140912004,0.052759916,0.251348351,0.266246842,-0.426271454,-0.353017689,-0.84900278,0.068942356,-0.032164389,0
-0.29343953,-0.087994455,-0.356326154,1.43530513,-0.813563965,1.993117177,2.05587754,-0.543578666,0.487691067,0.085448805,-0.536351998,-2.231209328,0.27398357,-0.535839387,0.595677222,-5.141823493,0.732366764,0.623912781,4.090983247,1.634084028,0.26084733,0.303261648,-0.312862942,-0.687873797,-0.267002509,-1.158480063,0.271459964,-0.155397186,0.114328416,0.101525594,1
-0.233354293,-0.511378188,-5.932777955,4.571743204,-9.427246928,6.577056438,-6.115218125,-3.661797896,-10.89407855,3.709210008,-5.859523873,-12.98161915,8.265294601,-14.15416536,0.479842782,-16.33759594,1.64604528,-12.37539744,-21.09061272,-7.724545736,3.856374743,1.191078305,2.014271566,-0.167416618,0.04996753,0.384429719,-0.077883567,0.565492906,1.792011917,0.371007021,1
-0.19143436,0.639398959,-3.975939258,-1.244938872,-3.70741372,4.544772208,4.050675573,-3.407678617,-5.06311827,1.007041997,-3.190158195,-4.250716511,4.182162368,-4.563674738,1.182502751,-6.964972476,1.115339514,-4.997331655,-6.419538912,-1.18359274,3.569732578,2.109402687,1.059737074,-0.037394796,0.348707143,-0.162929483,0.410530958,-0.123612265,0.877423851,0.66756843,1
23.2529868,-0.51311693,-1.831455788,-5.876702691,-1.913301122,0.651642568,-2.328266021,0.001843854,1.806245398,-0.534261806,-1.113190433,-0.013459752,0.844798812,-0.117666709,-0.242623464,0.459514009,-0.641417419,1.062509881,0.329760386,-0.653688074,0.697605711,3.445697643,1.189487588,-0.384683308,-1.688717591,0.121249121,0.170131676,-0.238646816,-0.333443729,0.280914298,0
6.850415706,-0.00573315,-1.92745282,1.827620567,-7.019494685,5.34830324,-2.73918788,-2.107219296,-5.015847976,1.20586816,-4.382712509,-8.337706974,7.190306089,-9.42484446,-0.223292646,-12.87549422,-0.071918161,-6.299961398,-12.71920716,-3.740176156,0.84405961,2.172709056,1.376938323,-0.792016726,-0.771414188,-0.379574272,0.718716522,1.111151256,1.277707257,0.819081152,1
-0.29343953,0.588282287,-0.079652537,3.222010462,-3.724201389,6.037345128,0.583394746,-0.69134618,-1.799884833,-2.627781284,-4.001337863,-2.271525784,1.513898179,-3.682943464,0.185830426,-4.692787638,0.247495675,-2.681881051,-2.286144679,-1.048844903,0.9948295,1.198537285,-0.664694295,1.138556446,-0.350753364,-0.287467301,0.808889023,0.823961705,0.668496566,0.595609829,1
2.546915392,-0.489479435,-1.109645525,0.8110693,-1.138135327,0.93526467,-2.330247878,-0.116106055,-1.621986235,0.4580279,-0.912189159,-2.961995702,2.778967896,-2.379599611,0.918962784,-4.01578678,-0.530009791,-2.815887768,-6.649357788,-1.746113284,1.083406764,0.168890573,0.641593528,0.841754905,0.176727751,0.081004118,-0.258898743,0.707654245,0.418648659,0.080755754,1
-0.307273108,0.789764917,-5.488032171,3.329560681,-5.996296087,3.601719636,-2.023926036,-1.737393477,-4.39685932,0.228394068,-1.675883923,-3.991784632,3.737037681,-6.15018667,0.288738071,-8.760694519,2.344651195,-5.145637851,-6.293478628,-2.137186601,2.995244755,-0.551121115,1.71963126,0.34320916,0.133583642,0.833339534,-0.839775663,0.502009639,-1.937472846,1.521218373,1
0.290784601,-0.678943597,-0.386588706,0.952722187,0.181285364,-0.002652217,0.127097817,-0.37566677,0.545057165,0.37610167,-0.5940876,-0.633269074,-0.962783462,-0.305438787,-0.475366536,0.735538506,0.830088636,-0.061935297,-0.014754222,-0.488162643,-0.217404503,-0.173871464,0.09514804,0.0982748,0.031759544,-0.42170919,-0.216651965,0.322824144,-0.123888272,-0.041859073,0
-0.270104101,-0.030568968,1.17245832,0.128537068,0.498333614,0.45813978,-0.260164896,-0.203081488,-0.136292631,0.095557563,-0.176872,0.066664874,1.655700839,0.996888482,-0.062816088,0.518825262,0.613616705,0.220266579,-0.380384263,-0.461498704,-0.185505089,-0.129643192,-0.180855834,-0.540791899,0.155835366,0.005213456,0.105178038,0.107775774,-0.018350385,0.004975433,0
14.24103961,0.477378729,-2.311724612,-2.508937994,0.02945721,-1.89358893,-2.832873979,1.194397945,3.992007376,-0.197825794,-0.026573175,-2.218970926,0.320909034,0.087131459,-0.263085829,0.101547764,-0.543571073,1.286356099,-1.454428034,1.098345306,-1.097013559,2.060401651,0.85788744,0.594848659,2.084159098,-0.405117212,0.359156839,0.69697302,-0.34708463,0.169376208,0
5.586529728,-0.315194022,-2.43732637,-0.535625141,-0.149662337,-0.30354992,-0.355519724,-0.431548111,2.005482229,-0.039429296,-1.243596445,-0.964825638,0.865733102,0.861168305,0.572419275,0.739697968,-0.602185072,0.670744395,-0.802322078,0.125873565,-0.326422188,-0.119306132,0.112907262,0.042194728,-0.445184994,0.128757716,0.403276831,0.365299972,0.087546035,-0.415058482,0
-0.170194928,0.147358404,-17.53759168,12.35251867,-20.13461281,11.12277143,-14.57108014,-0.381622313,-23.92866103,-4.724921033,-8.603038097,-15.23183337,4.41705461,-12.89352021,-0.109628456,-3.547229894,-2.177823998,-10.40206833,-18.37201912,-8.314092312,2.435823486,1.925102596,-4.352213131,2.389040921,2.019127926,0.62719187,-1.085997212,-0.071803236,-3.838197904,-0.802564461,1
0.328093342,0.111009293,-13.51207372,8.215176737,-16.58260573,6.20736889,-11.31847152,-2.997206988,-17.64047041,0.040349075,-5.620232189,-15.12375218,5.934657343,-14.17503016,-0.169044492,-6.552553684,-1.570007233,-12.17255302,-20.16454223,-8.668815197,2.550870344,0.694574465,-0.907905601,1.514028276,-0.141879203,0.789185966,-0.031342768,-0.255056582,-1.865830889,-0.442204312,1
3.143296304,0.684664998,1.627607594,-0.850784327,-1.622743913,0.411902366,-0.275714302,-1.206168489,0.516527607,-0.460595632,0.391057872,0.059729334,-0.805935839,0.130104992,0.163864703,0.464646209,0.664482097,0.108733786,-0.51840766,-0.19641578,-0.252720075,0.293930724,0.347161497,0.577990281,-0.184009526,-0.021016925,-0.011584365,0.768175988,-0.135755322,-0.029558482,0
0.164326137,0.11669545,1.707856937,0.024880791,-0.488140039,3.787548155,1.139451485,2.914672622,-0.743357878,0.699135879,1.008470647,0.912806096,0.765354142,-2.043868387,1.001547339,1.322887254,-2.720076962,-0.153429555,0.752610596,-0.755785824,-1.912562634,-0.368014255,0.010865192,0.548257832,0.091218295,-1.00795946,-0.082182818,0.179709189,0.007737719,-0.06884131,1
3.226716971,0.006966717,-6.713406972,3.921104152,-9.746678217,5.148262549,-5.15156272,-2.099388657,-5.937766832,3.578779604,-4.684951751,-8.537757687,6.348979303,-8.681608932,0.251179385,-11.60800226,-0.351568782,-5.363566433,-11.93909151,-3.58360287,0.897402406,0.135711323,0.954272202,-0.451086449,0.127214424,-0.339449869,0.394095514,1.075295099,1.649905909,-0.394905372,1
1.062111367,-0.222793971,1.227614414,-0.668973794,-0.271784826,-0.589439742,-0.604795004,-0.350284967,-0.486364541,-0.010808629,-0.794944156,0.264544749,0.88126805,-0.324703761,-0.2632638,-1.112735439,-0.540849503,1.533411248,0.831442611,-0.473346677,1.190121264,0.27379921,-0.026054722,-0.295254768,-0.18045852,-0.436538663,0.494649059,-0.283738267,-0.001128279,0.035074501,1
-0.219939915,1.024577356,2.009431962,0.019632921,-1.631413249,0.359890713,0.280494693,-0.687857507,0.018759055,-0.040825803,0.385680137,-0.179724571,1.11292912,0.318657515,-1.14034597,-0.419039124,-0.38900333,0.509830055,0.353143598,0.260969053,0.277705927,-0.211495693,-0.310389633,-0.88916672,0.359616005,0.640240725,-0.351684186,0.145742248,-0.07423188,-0.040283321,0
0.041919933,0.487869923,-1.141558937,1.927650038,-3.905356149,-0.073942594,-0.044857819,-1.756998959,-1.217416499,0.364563279,-2.770147747,-3.216187718,1.286749257,-3.272704585,1.042215623,-5.748943252,-0.668136527,-3.865975683,-2.70505213,-0.103907181,-0.716811425,-0.25058294,0.102081332,-0.531495912,-0.328740974,0.39309961,0.568434632,0.786604529,-0.146101644,0.076211489,1
-0.139872843,0.992234401,2.05329224,0.158794318,-1.691604165,0.429297958,0.428885182,-0.885675777,0.229885737,-0.266480273,0.423519518,-0.395986012,-0.463028437,0.3932742,0.503203583,-0.928253599,0.155540249,0.287495416,0.460326987,-0.370546347,0.034348907,-0.107816724,-0.351193631,-0.907794884,0.329503547,0.58072874,-0.251229766,0.167060307,-0.06169234,-0.027389818,0
-0.059805771,0.765904205,-0.16205983,0.753199903,0.124751812,-0.538913643,0.429052421,-1.09259125,1.029742576,-0.230320811,0.140628434,-0.306743239,-1.135963622,-0.112286156,-0.486037559,0.128299579,-0.598765143,-0.216278987,-0.314863761,-0.702135371,0.010715891,-0.089939846,-0.217123284,-0.45901506,0.09493607,-0.030228996,-0.383636391,0.211901104,0.11658007,0.087787027,0
24.97980857,-0.88849728,-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1
1.249214001,0.62252846,-0.027420038,0.39182224,-0.613686542,-0.686043589,1.002067391,0.219853159,0.90514676,0.08190733,-0.194872127,-1.023247968,0.258093042,0.250303974,0.257575798,-1.196059089,-0.708939427,1.002836684,-0.15170167,1.098261394,0.118959947,0.194044122,0.058139571,0.008903985,0.195314293,-0.240970511,-0.655992066,0.273822364,0.0471033,0.125893842,0
-0.201355411,0.210681516,-4.221220789,2.871120581,-5.888715887,6.890952075,-3.40489435,-1.154393968,-7.73992801,2.851363301,-2.507568694,-5.110727642,5.350889884,-9.299807227,2.793140357,-6.106551925,-2.106947026,-6.250629215,-13.56632522,-4.192780197,0.510570182,-0.227881506,1.620591246,1.567947009,-0.57800746,-0.059044808,-1.829168819,-0.07242872,0.136734309,-0.599847542,1
0.111646755,-0.377553778,1.281623333,-0.813081222,1.068353422,-0.673032762,-1.642050229,-0.540841535,-1.149364071,0.105752828,-0.560610702,0.790454438,1.436499678,-0.273253791,-0.549562659,-0.08722675,0.482231245,1.652479522,-0.076766795,-0.330754703,0.434372204,0.083632075,0.449053212,1.137635262,-0.096825776,0.559316788,0.337686096,-0.078644964,0.025777586,0.019253664,0
0.841333054,-0.375533077,1.076412636,0.090580367,0.040156758,1.043406662,0.053297903,-0.253453688,0.265714707,-0.116570259,-0.071370215,-0.077595535,-0.418276709,0.389119747,0.488660085,0.327195738,1.159944049,-0.148931841,-0.300772504,-0.520856044,-0.621468523,0.022267231,0.083649473,0.169388479,-0.187697145,-0.257911146,0.648866968,-0.286173012,0.017882483,0.027795221,0
-0.29343953,-0.778827289,-14.47443749,6.503184517,-17.71263237,11.27035233,-4.150142064,-3.372098209,-16.53580681,-1.443946993,-6.8152729,-13.67054513,10.54526295,-15.02269963,0.171633085,-15.06637436,-0.25957594,-8.668739272,-12.8041409,-5.116620495,0.579200358,1.10124987,-2.475962229,0.342390706,-3.564508038,-0.81814019,0.153407683,0.755079461,2.706566162,-0.992916047,1
-0.279745686,-0.439549337,1.293552965,0.318358017,0.0746651,0.570228207,-0.136029925,-0.772525277,0.055771389,-0.152904583,0.113448492,-0.273410874,-0.596517351,-0.097433735,0.028539703,-0.261680865,1.165258346,0.648967371,-0.183985574,-0.088037034,0.006060634,-0.081624277,-0.326175938,-0.952873814,0.066244076,-0.201059644,0.277886085,0.12869891,-0.025719829,0.024780177,0
-0.294417662,-0.904122464,1.12393185,0.262309544,0.859413001,1.324325872,-0.374702235,-0.130466264,-0.342963166,0.151903585,1.300572021,-0.172315393,2.432437066,-2.305207833,-0.148279352,2.305493255,0.021273588,0.229765276,0.415073779,0.105595379,-0.673081753,-0.325591533,-0.358480904,-0.885373295,0.227291102,0.054130963,0.069762445,-0.709952344,0.003944997,0.010806351,0
0.243834277,-0.506467416,-1.048005289,1.300218777,-0.180400576,2.589842643,-1.164793552,0.031823406,-2.175778099,0.699071738,-1.140208278,-3.226787107,3.49080495,-2.45433921,0.177189485,-5.160608097,-0.686114234,-3.996144713,-4.695562722,-1.819160964,1.461080319,0.644993308,0.549014458,0.624321411,-0.13666272,0.131737919,0.030921372,-0.176701082,0.504897672,0.069882453,1
-0.297771257,0.647610992,-0.395582181,-0.751792063,-1.984665722,-0.203459371,1.903967176,-1.430288633,-0.076547897,-0.992260382,0.756307219,0.217630454,0.253931337,-0.075707112,-2.215525359,1.065262428,-0.775503008,-0.911031402,-0.223768269,0.768369834,0.477521452,-1.027715896,1.377515322,2.151787056,0.189224817,0.772943278,-0.87244319,-0.20061155,0.356855912,0.032113482,1
-0.219800182,-0.293976668,0.32600663,1.286637565,-2.007181287,2.419674796,-1.532901697,-1.432803315,-2.45952964,0.617737792,-1.12586103,-3.236784016,3.561794964,-3.914679352,-2.124956456,-4.45889503,0.578201875,-2.343304119,-5.071450108,-0.749172321,0.228422748,0.222666683,0.556894674,0.169775529,-0.174357059,0.308061323,0.710996128,-0.231029818,0.580495234,0.300984038,1
3.507440788,-0.508640844,-14.97034565,8.40142101,-16.86723849,8.252334306,-13.56513049,-2.782437559,-14.26373535,9.643419146,-7.701498684,-14.22669806,5.610998797,-11.79397883,1.59838653,-11.60697038,-0.044180444,-9.286954737,-19.89972642,-7.518050849,1.243517499,-1.614660056,2.714044802,-0.101355311,-0.439665974,0.519513861,0.789327982,0.064357427,-1.621385686,-1.104819209,1
-0.201634877,-0.039004218,-0.885254089,1.790649232,-0.945148961,3.853432747,-1.543510075,0.188582114,-2.988382756,1.344058551,-2.294534709,-1.88617599,1.904283593,-4.002414031,-0.936955588,-2.801915423,0.798328053,-2.348739926,-6.426734307,-0.827308425,1.732381758,0.370040521,0.746159905,0.550802012,-0.034882342,-0.567608404,-0.528317953,0.258782457,0.506892695,0.176735549,1
-0.033675679,-0.1919078,1.23260447,-0.548931183,1.087872669,0.89408182,-1.433054899,-0.356797142,-0.717492197,0.003166531,-0.100396733,0.543187256,-1.039417068,0.285261609,-0.206006568,-0.498521776,-1.064108451,-2.156036543,0.564761098,0.83785666,-0.72898976,-0.576274061,-0.448670517,-0.517567968,0.012833335,0.699216728,0.527257981,-0.322606503,0.080805437,0.035427182,1
0.485013624,0.71345998,1.857916894,0.514609668,-0.918150298,3.629326659,0.721117827,0.094662031,0.379987344,-0.104217492,-1.12204258,1.437598112,-1.236422341,-0.224184836,0.211391125,0.33495328,-0.528283866,0.991136954,-0.930766529,-0.669482992,-1.345735369,-0.144625234,-0.248346243,-0.905885011,0.334288031,0.492303897,-0.256410326,-0.392748205,-0.055077004,-0.02816625,0
-0.29343953,0.113605658,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1
